-223,-156,-5058108003435110407
-223,-155,-1307595121114697996
-223,-154,-7983954846520601478
-223,-153,-2415380444722385689
-223,-152,8964975797094719769
-223,-151,3812220345559978696
-223,-150,-6615710648150324066
-223,-149,3394482354604643064
-223,-148,4709704687309584449
-223,-147,-2023975634581787914
-223,-146,-1269908722468906312
-223,-145,-4482664161162651760
-223,-144,-7325507046978145346
-223,-143,5584757585042833203
-223,-142,-8550378270495076603
-223,-141,3587806871415836167
-223,-140,6387650289329305366
-223,-139,8459004374502755453
-223,-138,-7507958341331417313
-223,-137,-4786740488865778415
-223,-136,7366774389671818320
-223,-135,-6339261819821960587
-223,-134,5013334158131399194
-223,-107,2101981678466979930
-223,-106,-2354394089489658037
-223,-105,2067968997269813878
-223,-104,3817323897387653018
-223,-103,5855898782908660174
-223,-102,-2869134411250719083
-223,-101,-5485560636920295913
-223,-100,-3326980413006722036
-223,-99,442887035123473659
-223,-98,6382316679031184801
-223,-97,5761551818659298450
-223,-96,-7012082410541431172
-223,-95,-4701778733536633656
-223,-94,-1724473457070886824
-223,-93,904346647501248359
-223,-92,-6873822766581428835
-223,-91,3886105883311233123
-223,-90,-8133653021449465342
-223,-89,735667857020634565
-223,-88,3781354868594279862
-223,-87,-5925480171630415416
-223,-86,-5372884286610160573
-223,-85,-107074569703852780
-223,-84,1474309104190728889
-223,-83,8712320919023552358
-223,-82,3147531984544741529
-223,-81,-3016940962623612915
-223,-80,-6965082938938610485
-223,-79,-5485219283408011512
-223,-78,-1371324192349413146
-223,-77,5221295015312161168
-223,-76,-4716409319840722547
-223,-75,-7220578733374169606
-223,-74,-44121738675663450
-223,-71,5870900873542086186
-223,-70,4677844282943551951
-223,-69,-5830157108484433329
-223,-68,-6936870267438751988
-223,-53,-6656584615111952544
-223,-52,3768103143859924850
-223,-51,-9101722157600316567
-223,-50,1192064384044388888
-223,-49,6788186973987168950
-223,-45,-1872069100086383883
-223,-44,-5845246569129239003
-223,-43,-8318455453222810784
-223,-42,-2685992197703457420
-223,-41,2479407031524273872
-223,-40,-2331608359816892148
-223,-39,-1964007925733926764
-223,-38,2847619389926826724
-223,-37,232539898023365545
-223,-36,-6242574621933650019
-223,-35,-816669305143896274
-223,-34,-1849148420480647939
-223,-33,4417403410834230280
-223,-32,8437648248926310550
-223,-31,1845742400188065995
-223,-30,-2684863602020642421
-223,-29,-2794995609613916473
-223,-18,-7542826198074758150
-223,-17,-8099860885696686507
-223,-16,-3168885427253455787
-223,-15,1068224143735666165
-223,-14,-5646103029816301422
-223,-13,-6353091310699905196
-223,7,-4675904128242677113
-223,8,8965393463079628720
-223,9,-2282609976988310316
-223,10,183775178832349320
-223,11,-5451632893121521730
-223,12,-3256103345307327521
-223,13,8514158689478870499
-223,14,-3249425384333628657
-223,15,7532762634116427726
-223,16,-6571072233723961609
-223,17,1603156804843951792
-223,18,-2441295076147835660
-223,19,4322727594521065310
-223,21,2937950955029876301
-223,22,-442949096894862771
-223,23,2731064485213215165
-223,24,-4426405429884038757
-223,25,-3229655044595372731
-223,26,-1186728199364332666
-223,27,5601185039016565955
-223,28,5043010338627483773
-223,29,5403174216814859932
-223,30,2937919461003271853
-223,31,-6244767012203278637
-223,32,778855871821697996
-223,33,4161766220442021038
-223,34,1263745410001159330
-223,35,4773353620857922853
-223,36,6091077577347411208
-223,37,2966631135071365012
-223,38,-832186253451766071
-223,39,-7027125724885214081
-223,40,-2864316729104994222
-223,41,1678229317696763530
-223,42,7049683893196605042
-223,43,780622963350117643
-223,44,1638882499238424251
-223,45,3779247211304681145
-223,46,-7816610176964971678
-223,47,7833811374322419080
-223,48,-8400565896247771916
-223,49,3961241587651216263
-223,50,5310618742616516024
-223,51,4164189569946373288
-223,52,4465398655256868974
-223,53,-346636395542362258
-223,54,-8749149964743946772
-223,55,149417542041222853
-223,56,-3997337115413921103
-223,57,-921157069400508141
-223,58,-8282734997258891794
-223,59,5756591580338453491
-223,60,1237211258503853487
-223,61,-401651140382909722
-223,62,4577434398630321332
-223,63,-7320154225927520479
-223,64,-1098939445495271694
-223,65,-8489963626252571106
-223,66,-3316764174313556438
-223,67,-2509378340390682194
-223,68,6817850995964533397
-223,69,-4645619208485632986
-223,70,8395379514950450836
-223,71,-1121055244537088045
-223,72,-303536923884126377
-223,73,-303133854760993005
-223,74,3279288260540004201
-223,75,5162647724738736634
-223,76,6374655791165652905
-223,77,-9173862358539856970
-223,78,-8261497116325437524
-223,79,4667799099934157074
-223,80,-8314732224440641871
-223,81,738094497236647609
-223,82,634583335692056568
-223,83,-1334790271483235948
-223,84,4882693665485191956
-223,85,-1205978425125095594
-223,86,-3681696077351363037
-223,87,-7640387834107524172
-223,88,-7977690983060320425
-223,89,2725940410847567163
-223,90,7024359867839754550
-223,91,1541639575005937804
-223,92,-6208309269175684733
-223,93,5024190238350615135
-223,94,-6587965813891229365
-223,95,2781891712044093503
-223,96,6965589824897259029
-223,97,7908291455842421700
-223,98,4301518212699765218
-223,99,-4872686169425905384
-223,100,5407798344770642716
-223,101,-246625960606084253
-223,102,-2822996782154836111
-223,103,-9010983200825364874
-223,119,-5435708445936407730
-223,120,6637390872318683205
-223,121,-2540323657940532105
-223,122,-7333347749636047082
-223,123,531057165216873416
-223,153,-6926383433288548571
-223,154,-2381376879445583662
-223,155,-8115529464206749409
-223,156,-174888533330107271
-223,157,-8272254317832471833
-223,160,7129580657762060018
-223,161,-2963411069982491628
-223,162,2415777781872638084
-223,163,1472731222195063968
-223,164,-397456441485579617
-223,165,-2125052034151333511
-222,-213,-2719044960451105747
-222,-212,2168669639579620773
-222,-211,3495252509109214291
-222,-210,6314550531146465103
-222,-209,1584899040300645981
-222,-208,8407997262974308383
-222,-207,3401191284950174955
-222,-206,-8262682228756381457
-222,-205,8385149758915842392
-222,-204,2894599060823240294
-222,-203,-5598146347141573501
-222,-202,-1242185652775512181
-222,-201,-6099083553253842615
-222,-200,5743586252541721451
-222,-197,7378083647367387013
-222,-196,-8940713728410996548
-222,-195,5351369817136030480
-222,-194,4089833344963143082
-222,-193,7500440998446972928
-222,-192,2199983990712214921
-222,-191,-8464986589105297670
-222,-190,6415689576726099159
-222,-189,1947730201726926803
-222,-188,-7933424563307942972
-222,-187,579972360726522588
-222,-186,-4272370441429150378
-222,-185,9128503837739400279
-222,-184,4394010088957967214
-222,-183,7233121582351359005
-222,-182,493325221836245269
-222,-181,6143069248248415998
-222,-161,6242611551927031121
-222,-160,5113812298218947333
-222,-159,-1615642504525256672
-222,-158,-4293170064371377152
-222,-157,-8038287175366225862
-222,-156,-1173972727445282728
-222,-155,2591795755489503970
-222,-154,-5169368259531827997
-222,-153,-5800673438307593141
-222,-152,687654471963210200
-222,-151,-2976577676929596945
-222,-150,-6160300780948146869
-222,-149,5285339041179248029
-222,-148,-3772223859215319213
-222,-147,-7051171332013534590
-222,-146,-5853535947231262508
-222,-145,-94449269424120673
-222,-144,-4694962776440281823
-222,-143,1334809007415068028
-222,-142,-3923351772659609431
-222,-141,-1400900310059060770
-222,-140,-4674926008898547360
-222,-139,-6660814446253887054
-222,-138,5326087736502020247
-222,-137,-1884413895222568420
-222,-136,-2034590782821757910
-222,-135,8205952278245666525
-222,-134,7817146776495105517
-222,-107,4581994521151170254
-222,-106,4022936132265269116
-222,-105,1242780015093285776
-222,-104,750260450057884494
-222,-103,-5710063126504607097
-222,-102,133184242047211675
-222,-101,935237904531071580
-222,-100,-4716786171610859459
-222,-99,-5596493657064438893
-222,-98,-3684399432632871720
-222,-97,-7818479568209681042
-222,-96,-5463249364890222794
-222,-95,-2993840980584688077
-222,-94,-1678029232405991639
-222,-93,-981796402951468675
-222,-92,-9022392622528931094
-222,-91,5778870082017394445
-222,-90,1556920733019417385
-222,-89,2512277956763022096
-222,-88,-840121989875336591
-222,-87,1293230849302060738
-222,-86,1852300671094598986
-222,-85,469871321899441888
-222,-84,4133870381460251451
-222,-83,3951614121547707052
-222,-82,-5832122986120537759
-222,-81,2231897855435948065
-222,-80,-2857609103143707325
-222,-79,-3666956518186597302
-222,-78,1369519645038791620
-222,-77,3786270309029976468
-222,-76,4080623359460108975
-222,-75,-4201430743470541495
-222,-74,-1330973554721322115
-222,-73,4132044220459051797
-222,-72,-224205556485675857
-222,-71,6259665527417325530
-222,-70,1995345527868353240
-222,-69,-3322698824191012943
-222,-68,-849791218885583842
-222,-67,2144334249002397127
-222,-66,3501894029346673219
-222,-59,-3475519670444574984
-222,-58,-3149243001252652372
-222,-57,3495564434420780745
-222,-56,-543221697488053205
-222,-55,8686481641135758206
-222,-54,-1788277069518887404
-222,-53,-694102761830540074
-222,-52,-5502559748893329274
-222,-51,7344504500165972774
-222,-50,3620192983959252873
-222,-49,7042829061337790581
-222,-48,5480314670390154420
-222,-47,-5443680198143476195
-222,-46,1764595632691606039
-222,-45,-4634671117366017034
-222,-44,-6841081099026938510
-222,-43,1503089300122176328
-222,-42,-74899265705630713
-222,-41,-6435400922770861850
-222,-40,-4374089921333131850
-222,-39,8304021062187206355
-222,-38,6523750290913856896
-222,-37,-6169256951329433577
-222,-36,7414363142026085806
-222,-35,5748363249270538898
-222,-34,108384352822416695
-222,-33,-5581030459012853652
-222,-32,3171845699023128777
-222,-31,-7051378464069095243
-222,-30,3482202048704467754
-222,-29,1247429952598182210
-222,-18,4898147642103703407
-222,-17,6264923340663675508
-222,-16,-4978965134962928494
-222,-15,-8919743989871148885
-222,-14,-4062862077323495402
-222,-13,-5356587833678703304
-222,-12,8779183863863455492
-222,-11,-6640104793828507775
-222,-10,578704742549288005
-222,7,-1727069281201591546
-222,8,-6282453937399840889
-222,9,6169331920560791487
-222,10,-1797769871286586973
-222,11,-8255338792853659356
-222,12,4494422086151924549
-222,13,-3786166313176602598
-222,14,701876803119300001
-222,15,-3734090537742145913
-222,16,2603781990378814042
-222,17,5563140539513165625
-222,18,-2568675145662116870
-222,19,8428530597398286273
-222,20,3031718562757506818
-222,21,5708052049260831597
-222,22,1343799813691894328
-222,23,3550085052605124914
-222,24,-2647481742485626504
-222,25,-6111313091913540317
-222,26,4624934508626548184
-222,27,396480660473247719
-222,28,3978075797731308112
-222,29,-8952835164017488927
-222,30,2713162912011890651
-222,31,8582611289350594002
-222,32,-8029569777956178982
-222,33,1026733832925836633
-222,34,8805917205286650253
-222,35,5047950518970933933
-222,36,-1510496004053107677
-222,37,-5638998268235439556
-222,38,-1185565200334409212
-222,39,-453963694026745245
-222,40,-4587183805334376365
-222,41,5661230311497011689
-222,42,7198232766331396022
-222,43,3635167239217429461
-222,44,-6762579049602126046
-222,45,3459014952613071190
-222,46,-4569055889188928108
-222,47,4766255901513890043
-222,48,9181828269414954825
-222,49,3640075998107403256
-222,50,5676995460341073603
-222,51,-5543382572782032976
-222,52,3466727070138362274
-222,53,5461797440978125955
-222,54,-5715246747185227020
-222,55,-6483024618025183455
-222,56,3230373966420611699
-222,57,2953505685906531388
-222,58,-2572974981717294415
-222,59,5605343292259243542
-222,60,-7696024524886122895
-222,61,-783389959262630220
-222,62,-6295580023062705541
-222,63,1518202028187781618
-222,64,2699067240196626017
-222,65,6206415343478687960
-222,66,-6658969777666099696
-222,67,-9126062469207709864
-222,68,-7681212511130640462
-222,69,-6734924426116482144
-222,70,7081800915367300902
-222,71,-3552399327038078857
-222,72,5176527139811191330
-222,73,1744840923322085057
-222,74,-6855910901874635932
-222,75,7562420403383289024
-222,76,246736872921442298
-222,77,-4324909392537000803
-222,78,-6345532025388618106
-222,79,-2583463655942318409
-222,80,6972631696335779389
-222,81,-7056985363576478647
-222,82,-4823821003501837447
-222,83,1648881975693559183
-222,84,7526108273444590532
-222,85,5040306441577589487
-222,86,-7946280241311818056
-222,87,8256992269754119505
-222,88,8423258664757576507
-222,89,6348932906157204193
-222,90,-5217280171501967163
-222,91,-7003996655336060437
-222,92,-8109163337789091329
-222,93,-6284684105185079946
-222,94,5761162842731464690
-222,95,2887077039817346182
-222,96,1307792100128996035
-222,97,3611089652338189691
-222,98,905058719090726779
-222,99,4782392515236373663
-222,100,-593802842432372188
-222,101,8073447397190100727
-222,102,3918834388958717686
-222,103,-80664104069977960
-222,104,-5810274841473093041
-222,105,4799908908217999453
-222,106,2207628972076321297
-222,119,-6972930705993339829
-222,120,-4412011062197266645
-222,121,-4127050316776670886
-222,122,-4406005299999747462
-222,123,-4765674720304568999
-222,124,-7471945131892907943
-222,125,-7124257320320578912
-222,126,4105202255694277294
-222,153,-8638315240805747958
-222,154,6115220438548175178
-222,155,-1912361992062581283
-222,156,-1888581980707832468
-222,157,853765658071243923
-222,158,-1489548557426174509
-222,159,5704932915123097137
-222,160,-27513831521915390
-222,161,-8774039840121293146
-222,162,1080416139780056474
-222,163,3348375762653620021
-222,164,4084607329128634681
-222,165,6001172461670552134
-221,-213,599517928586767225
-221,-212,6798452276065257493
-221,-211,-1920809355553368695
-221,-210,-2852839188617637250
-221,-209,-8297630266627276551
-221,-208,2136475525503900715
-221,-207,-5997393260781084499
-221,-206,-2465314234291527640
-221,-205,-278815429328783483
-221,-204,-4227392065048149836
-221,-203,-4603755893876922189
-221,-202,-8209686713516362104
-221,-201,-8197928278196514348
-221,-200,11528110971915472
-221,-199,-2914090200361179230
-221,-197,7966425458474213738
-221,-196,1483209326332023214
-221,-195,-2014943361868926406
-221,-194,-6296155636623136247
-221,-193,6237132270477331614
-221,-192,5182074475975692239
-221,-191,1617202419312086768
-221,-190,4728971127979136262
-221,-189,-5835254600665101961
-221,-188,-6300445157776096339
-221,-187,6376029152837163557
-221,-186,7205271286282126885
-221,-185,3210617243839249472
-221,-184,-3680676954146278504
-221,-183,5487298730921208605
-221,-182,2731805738101244546
-221,-181,5972052260806864383
-221,-180,8772176113553793628
-221,-179,1997345158149898614
-221,-162,-5575276439196346903
-221,-161,6704270506579991437
-221,-160,-4162714856555110441
-221,-159,-8201275780957834745
-221,-158,3971122909874467854
-221,-157,-2652902360565180841
-221,-156,4760169380019720345
-221,-155,2849690614196241818
-221,-154,-7045444234479695420
-221,-153,3490242949346702105
-221,-152,3294050825643702744
-221,-151,-5125637282908476486
-221,-150,-6680159592270524691
-221,-149,-2884257808185368329
-221,-148,4896559025966152986
-221,-147,900428910649619196
-221,-146,-4290769345112613438
-221,-145,462155695303968630
-221,-144,3004998689713935249
-221,-143,393202093286752165
-221,-142,2885478285823191879
-221,-141,-9160836945888047593
-221,-140,-148743247663335979
-221,-139,9066824630967664870
-221,-138,326539986195206328
-221,-137,7507988340857803077
-221,-136,-5578003994448213062
-221,-135,7301291281710980224
-221,-134,-4372005417109536313
-221,-133,-2510502119621133730
-221,-107,6792539543769884383
-221,-106,474142551618589355
-221,-105,749325012888953405
-221,-104,2881311559077666702
-221,-103,5362530765355888264
-221,-102,-1726649211354171633
-221,-101,-3699615703824132418
-221,-100,7856285775975884371
-221,-99,-848575614253541118
-221,-98,4573387808272033519
-221,-97,3915972132937168003
-221,-96,6223174496717795993
-221,-95,-8736896885256856217
-221,-94,-9003601799857471676
-221,-93,-3019101794397968731
-221,-92,3219828986946176182
-221,-91,2229073896666099003
-221,-90,-8393017674715708597
-221,-89,-2406585418829067772
-221,-88,-3006713504057093699
-221,-87,-8867659843758900541
-221,-86,-1361767845082869589
-221,-85,8555758373202312604
-221,-84,5101820770965716175
-221,-83,-2189698443240144555
-221,-82,-5869284998890895201
-221,-81,1405379637198993648
-221,-80,-2843583311647459381
-221,-79,5864062691699412141
-221,-78,-3807791424806519005
-221,-77,4993702207239875284
-221,-76,-8479730631649652821
-221,-75,397075734522961000
-221,-74,-7808458808106916394
-221,-73,7179881737261335504
-221,-72,7838396400813821332
-221,-71,3434581110673312489
-221,-70,-1813068312084360845
-221,-69,7344017162492705149
-221,-68,3748323372670457693
-221,-67,4576505308773451242
-221,-66,-2269022376222678460
-221,-65,3365489709001539610
-221,-64,8742001395899910561
-221,-63,5447971005748672961
-221,-62,3673049359946598463
-221,-61,1802545070438159522
-221,-60,-2337690522031868424
-221,-59,-75606950579247185
-221,-58,-6185469840240196487
-221,-57,-6114517331738916828
-221,-56,6826100267063099494
-221,-55,3840837078980916613
-221,-54,-5199275220950757049
-221,-53,-6009297818072337175
-221,-52,6288826294571887833
-221,-51,3843871977237104157
-221,-50,-1727416547021442579
-221,-49,7174381915634888798
-221,-48,1399365244688144745
-221,-47,4215345673860017187
-221,-46,-9004485079299000861
-221,-45,-5987224199781069470
-221,-44,-1862637811404463215
-221,-43,-7770065988634832573
-221,-42,501321544615493834
-221,-41,-209869399108162862
-221,-40,-926584451300135629
-221,-39,-4310042807536415491
-221,-38,-7511737568518152341
-221,-37,1638770575214773192
-221,-36,4861756558117527751
-221,-35,-5489902381464772757
-221,-34,-8431972724467991914
-221,-33,2236268846566702626
-221,-32,8510024531345103233
-221,-31,-2571207379086813207
-221,-30,-9009230886759229763
-221,-29,-9216915039890835515
-221,-18,5735931973588597928
-221,-17,-6610910472820189116
-221,-16,7682200982652617980
-221,-15,4880421112110401056
-221,-14,-6405932622223392488
-221,-13,-2047140258692974198
-221,-12,379285337140271388
-221,-11,2085951477804712323
-221,-10,-963528784635630812
-221,-9,981794705091655792
-221,7,8038101181610505870
-221,8,-3144405390781371998
-221,9,-7310733655843334011
-221,10,-2538208682068695882
-221,11,-3489771404543544757
-221,12,-6281938290718637289
-221,13,4284634158221721303
-221,14,979949134378582344
-221,15,4606904079473099444
-221,16,-5360252708411174085
-221,17,4614785294926555816
-221,18,-2244543183685220016
-221,19,6220268730660249709
-221,20,6913841435964135008
-221,21,2157281006628249481
-221,22,3348080124509521535
-221,23,-1037869525718185259
-221,24,-3952589129217881055
-221,25,2996171055436663294
-221,26,-7423507185009051947
-221,27,-3731233714077819795
-221,28,7057735654337376056
-221,29,392310513977125531
-221,30,-3622565371230982019
-221,31,-4087316658136569380
-221,32,4653758693858992537
-221,33,511540773489781776
-221,34,-5516938579453085723
-221,35,6380882262436744705
-221,36,8396186672518200149
-221,37,-7450196043077252700
-221,38,1356155371310719010
-221,39,4089900488613445700
-221,40,1371184854940791094
-221,41,2270382114866202298
-221,42,-3527469573238470975
-221,43,-3125650182945545241
-221,44,-3621715784595159370
-221,45,5441358534474285125
-221,46,2350192097377837164
-221,47,-7290055734183015404
-221,48,6324155474120726943
-221,49,4382290183516834060
-221,50,6639099732772047963
-221,51,9155036351594857171
-221,52,-6863782856614421794
-221,53,-5893117805006715506
-221,54,-7462935236962658610
-221,55,6992007160239535395
-221,56,418639958543515039
-221,57,-6391017917093827818
-221,58,-2126162028387608654
-221,59,-8758575308150622349
-221,60,5141227055550368373
-221,61,7318222934197550382
-221,62,293611902254777317
-221,63,868071665811920355
-221,64,-1394066696385530393
-221,65,3670917144441648218
-221,66,-5440705501757620205
-221,67,6399971670473799361
-221,68,-3842992670981782077
-221,69,-316424568792355711
-221,70,-3330409158722369168
-221,71,-4307808960633170122
-221,72,8992013785779240101
-221,73,7500699697664529528
-221,74,-4643395875500483065
-221,75,2446243370682460870
-221,76,-5126452291015216856
-221,77,3041384772911944820
-221,78,-3420389291342579259
-221,79,-7565980796266852588
-221,80,6967633308440908944
-221,81,6980405001153095115
-221,82,-1976762063994374498
-221,83,-7353397456181467704
-221,84,6626336073966978281
-221,85,7112836379385890911
-221,86,-4325703272741228022
-221,87,8047208149364162396
-221,88,-7471030585164223991
-221,89,2490263598507820972
-221,90,-5856148725973051722
-221,91,1924204257754875256
-221,92,-811959359795543224
-221,93,-5279739315348756644
-221,94,-993723115000404381
-221,95,4405612553661808795
-221,96,5464453437574235787
-221,97,5848913881165990544
-221,98,-3539702022000767726
-221,99,-866077411549730151
-221,100,8879083527849795903
-221,101,-6120298206519990064
-221,102,-2890177477221670403
-221,103,-6520705778363430667
-221,104,-5634880020745003606
-221,105,-1567490517836574188
-221,106,5404302781935865678
-221,119,-2205745826699257053
-221,120,3305017163567754258
-221,121,2220818754494326536
-221,122,69660287754942650
-221,123,2264497940999523960
-221,124,8892923061807779365
-221,125,-3617313788470518844
-221,126,490247252220975787
-221,127,-5371845635760078468
-221,146,6962558351398516244
-221,147,6628389244251675227
-221,148,-635130295428186360
-221,149,-3512673026371107685
-221,154,1406919641580933114
-221,155,-1141533924374082929
-221,156,7534009327783802903
-221,157,-190630601077965418
-221,158,3434630203822393074
-221,159,1448139175489141893
-221,160,101936801705690933
-221,161,-7074191612347806680
-221,162,5411757934934961207
-221,163,2502153424362710980
-221,164,-4425434194118589837
-221,165,-7626628913860751923
-220,-213,194552575638669435
-220,-212,-3409323346418953190
-220,-211,2901624990723662068
-220,-210,6361585968757991243
-220,-209,7547868601044888226
-220,-208,-4729770079201072266
-220,-207,6287081087618568617
-220,-206,-5626360359344622342
-220,-205,6789662192210273997
-220,-204,-9185419892890155016
-220,-203,-8151560704012509370
-220,-202,4944281602093287900
-220,-201,-45748962772470263
-220,-200,-568116055248033957
-220,-199,-4333724022668819960
-220,-198,-4772619349466743609
-220,-197,1215042284474811782
-220,-196,3674529701336071898
-220,-195,-3501369245800653686
-220,-194,-7837049582916530357
-220,-193,2734032311863156469
-220,-192,-3036388171117600225
-220,-191,1630530716674921245
-220,-190,-6134814868094496895
-220,-189,5736298674527846813
-220,-188,-6060230584448287083
-220,-187,5583366091229321229
-220,-186,2616843400377316000
-220,-185,6020247854027237140
-220,-184,-9114975629553789334
-220,-183,-8738377059822055597
-220,-182,1782556404518288675
-220,-181,3955507424937249016
-220,-180,273037224429595412
-220,-179,2563160489817135125
-220,-178,-8466414259253075375
-220,-163,-6529034283569078777
-220,-162,5313028700027360839
-220,-161,816173468112996733
-220,-160,-3491609061762631039
-220,-159,-1700985665530939199
-220,-158,3392347873558926886
-220,-157,435332243411058605
-220,-156,1097194253280026668
-220,-155,-3484704540950656971
-220,-154,-7170873959243238799
-220,-153,-6357648210047245585
-220,-152,-3380454189931788373
-220,-151,-4954573559784210571
-220,-150,8873264937853038286
-220,-149,9200863459173170775
-220,-148,-7758563156129086668
-220,-147,-2665191132993796575
-220,-146,-2490500679762314943
-220,-145,-384681792188628485
-220,-144,5242780808197393112
-220,-143,-2138392683289903781
-220,-142,-4956514434170270698
-220,-141,-5222951532374714946
-220,-140,-3589954187358052333
-220,-139,2179740252037538938
